firmware_v,Firmware_V,,,,,,,,,Firmware_V,,,,Firmware_V,Firmware_V,,,,,Firmware_V,,,,,,,,Firmware_V,,,,,,,,,,,,,,,,,,,,,,Firmware_V,,,,,,,Прошивка_V,,,,,,,,,,,,,,,,固件_V,,韌體_V,
camera_firmware_v,The camera firmware V,,,,,,,,,Die Kamera Firmware V,,,,Firmware de la cámara V,Firmware de la cámara V,,,,,Firmware de la caméra V,,,,,,,,Firmware Kamera,,,,,,,,,,,,,,,,,,,,,,De camera firmware V,,,,,,,Прошивка камеры V,,,,,,,,,,,,,,,,相机固件 V,,相機韌體 V,
faq_sd_card,SD card problem,,,,,,,,,SD Kartenproblem,,,,Problemas con la tarjeta SD,Problemas con la tarjeta SD,,,,,Problème carte SD,,,,,,,,Kartu Memori Bermasalah,,,,,,,,,,,,,,,,,,,,,,SD kaart probleem,,,,,,,Ошибка SD карты,,,,,,,,,,,,,,,,SD卡问题,,SD記憶卡問題,
wifi_invalidate_password,Wi-Fi password is incorrect.,,,,,,,,,WLAN Passwort ist falsch.,,,,La contraseña del Wi-Fi es incorrecta,La contraseña del Wi-Fi es incorrecta,,,,,Mot de passe Wi-Fi incorrect,,,,,,,,Passworrd Wi-Fi salah,,,,,,,,,,,,,,,,,,,,,,wifi wachtwoord is onjuist,,,,,,,Неверный пароль Wi-Fi.,,,,,,,,,,,,,,,,Wi-Fi密码错误,,WiFi密碼錯誤,
video_uploading,Video uploading,,,,,,,,,Video-Upload,,,,Subir video,Subir video,,,,,Envoi vidéo,,,,,,,,Video upload,,,,,,,,,,,,,,,,,,,,,,Video wordt geupload,,,,,,,Видео Подгрузка,,,,,,,,,,,,,,,,视频上传中,,視頻上傳中,
button_search_retry,Re-Find,,,,,,,,,Erneut suchen,,,,Volver a buscar,Volver a buscar,,,,,Rechercher,,,,,,,,Temukan kembali,,,,,,,,,,,,,,,,,,,,,,Verder zoeken,,,,,,,Повторить поиск,,,,,,,,,,,,,,,,重新查找,,重新搜尋,
prompt_video_uploading,"Uploading, please wait",,,,,,,,,"Hochladen, bitte warten Sie",,,,"Subiendo, por favor espere…","Subiendo, por favor espere…",,,,,"Envoi en cours, patienter",,,,,,,,"Upload, harap tunggu",,,,,,,,,,,,,,,,,,,,,,"Uploaden, een moment geduld",,,,,,,"Загрузка, подождите",,,,,,,,,,,,,,,,上传中，请稍后,,"上傳中, 請稍後",
timing_capture_start,Starting...,,,,,,,,,Starting...,,,,Comenzando…,Comenzando…,,,,,Démarrage...,,,,,,,,Memulai...,,,,,,,,,,,,,,,,,,,,,,Starten...,,,,,,,Начало...,,,,,,,,,,,,,,,,开始定时拍照,,開始定時拍照,
list_friends,Friends on %s,,,,,,,,,%s an Freunde,,,,Amigos en %s,Amigos en %s,,,,,Amis sur %s,,,,,,,,Teman di %s,,,,,,,,,,,,,,,,,,,,,,Vrienden op %s,,,,,,,Друзья в %s,,,,,,,,,,,,,,,,%s的朋友,,%s的朋友,
wifi_connect_failed,Disconnected,,,,,,,,,Trennen,,,,Desconectado,Desconectado,,,,,Déconnecté,,,,,,,,Putus koneksi,,,,,,,,,,,,,,,,,,,,,,Verbroken,,,,,,,Отключено,,,,,,,,,,,,,,,,连接断开,,連接中斷,
camera_start_usb_storage_mode,Camera has open USB mode,,,,,,,,,Kamera USB Modus wurde gestartet,,,,Cámara conectada por USB,Cámara conectada por USB,,,,,La caméra est connectée en USB,,,,,,,,Kamera membuka koneksi USB,,,,,,,,,,,,,,,,,,,,,,De camera is in USB mode,,,,,,,Установлен режим USB,,,,,,,,,,,,,,,,相机已开启USB模式,,相機已開啟USB模式,
record,Video,,,,,,,,,Video,,,,Video,Video,,,,,Vidéo,,,,,,,,Video,,,,,,,,,,,,,,,,,,,,,,Film,,,,,,,Видео,,,,,,,,,,,,,,,,录像,,錄影,
buy,Shop,,,,,,,,,Shop,,,,Comprar,Comprar,,,,,Boutique,,,,,,,,Toko,,,,,,,,,,,,,,,,,,,,,,Winkel,,,,,,,Магазин,,,,,,,,,,,,,,,,购买,,購買,
home_camera_dialog_reset_title,How to restore factory Settings?,,,,,,,,,Wie Sie die werkseitigen Standardeinstellungen wiederherstellen?,,,,¿Como restituir la configuración de fabrica?,¿Como restituir la configuración de fabrica?,,,,,Comment restaurer les paramètres d'usine?,,,,,,,,Bagaimana cara untuk mengembalikan ke pengaturan dasar ?,,,,,,,,,,,,,,,,,,,,,,Hoe de fabrieksinstellingen herstellen?,,,,,,,Как восстановить первоначальные настройки?,,,,,,,,,,,,,,,,如何恢复出厂设置？,,如何恢復出廠設定？,
share_my_video_message,"I just shoot a video, check it out!",,,,,,,,,Ich habe gerade ein Video aufgenommen!Schau es dir an!,,,,"Acabo de grabar un video, échale un vistazo!","Acabo de grabar un video, échale un vistazo!",,,,,"Je viens de faire une vidéo, regarde la!",,,,,,,,"Saya baru merekam video, silahkan cek disini I!",,,,,,,,,,,,,,,,,,,,,,"Ik heb net een video gemaakt, bekijk het nu!",,,,,,,Моё новое видео!,,,,,,,,,,,,,,,,我拍摄了一部短片！先睹为快吧～,,我拍照了一部短片！先睹為快吧～,
camer_timelaps_off,OFF,,,,,,,,,OFF,,,,OFF,OFF,,,,,Arrêt,,,,,,,,OFF,,,,,,,,,,,,,,,,,,,,,,UIT,,,,,,,OFF,,,,,,,,,,,,,,,,不自动结束,,不自動結束,
title_video_share,Share video,,,,,,,,,Video teilen,,,,Compartir video,Compartir video,,,,,Partage vidéo,,,,,,,,Sebarkan video,,,,,,,,,,,,,,,,,,,,,,Deel video,,,,,,,Поделиться видео,,,,,,,,,,,,,,,,视频分享,,影片分享,
please_select_wifi,Choose Wi-Fi,,,,,,,,,WLAN auswählen,,,,Elegir Wi-Fi,Elegir Wi-Fi,,,,,Choisir réseau Wi-Fi,,,,,,,,Pilih Wi-Fi,,,,,,,,,,,,,,,,,,,,,,Kies wifi,,,,,,,Выбрать Wi-Fi,,,,,,,,,,,,,,,,选取Wi-Fi,,選取WiFi,
line,Line,,,,,,,,,Line,,,,Line,Line,,,,,Line,,,,,,,,Line,,,,,,,,,,,,,,,,,,,,,,Lijn,,,,,,,Line,,,,,,,,,,,,,,,,Line,,Line,
process_delete,Deleting...,,,,,,,,,Löschen...,,,,Eliminando…,Eliminando…,,,,,Suppression...,,,,,,,,Menghapus...,,,,,,,,,,,,,,,,,,,,,,Verwijderen...,,,,,,,Удаление...,,,,,,,,,,,,,,,,正在删除中,,正在刪除中,
ib_setting_contentdescription,Settings,,,,,,,,,Einstellungen,,,,Configuración,Configuración,,,,,Paramètres,,,,,,,,Pengaturan,,,,,,,,,,,,,,,,,,,,,,Instellingen,,,,,,,Настройки,,,,,,,,,,,,,,,,设置,,設定,
resolution_sample,1920 X 1080 | 16:9 | 60P,,,,,,,,,1920 X 1080 | 16:9 | 60P,,,,1920 X 1080 | 16:9 | 60P,1920 X 1080 | 16:9 | 60P,,,,,1920 X 1080 | 16:9 | 60P,,,,,,,,1920 X 1080 | 16:9 | 60P,,,,,,,,,,,,,,,,,,,,,,1920 X 1080 | 16:9 | 60P,,,,,,,1920 X 1080 | 16:9 | 60P,,,,,,,,,,,,,,,,1920 X 1080 | 16:9 | 60P,,1920 X 1080 | 16:9 | 60P,
cant_start_session_failed_solution,Current camera is connected with another phone.,,,,,,,,,Die momentane Kamera ist mit einem anderen Telefon verbunden.,,,,Esta cámara esta conectada a otro teléfono,Esta cámara esta conectada a otro teléfono,,,,,La caméra est connectée à un autre téléphone,,,,,,,,Kamera ini terhubung dengan telepon lain.,,,,,,,,,,,,,,,,,,,,,,De camera is verbonden met een andere telefoon.,,,,,,,Эта камера подключена к другому телефону.,,,,,,,,,,,,,,,,相机已被其他手机连接,,相機已被其他手機連接,
cont_pic,Burst,,,,,,,,,Burst,,,,Ráfaga,Ráfaga,,,,,Rafale,,,,,,,,Burst,,,,,,,,,,,,,,,,,,,,,,Snelle opname,,,,,,,Каскад,,,,,,,,,,,,,,,,运动轨迹拍照,,動態拍照,
firmware_upgrade_failed_put_file_failed,"Upgrade failed, please try again.",,,,,,,,,"Aufrüstung fehlgeschlagen, bitte versuchen Sie es erneut.",,,,"Fallo en la actualización, inténtelo de nuevo","Fallo en la actualización, inténtelo de nuevo",,,,,"Mise à jour échoué, veuillez rééssayer",,,,,,,,"Gagal diperbarui, silahkan coba kembali.",,,,,,,,,,,,,,,,,,,,,,"Bijwerken mislukt, probeer opnieuw.",,,,,,,"Не получилось обновить, повторите попытку.",,,,,,,,,,,,,,,,升级失败，请重试。,,升級失敗，請重試。,
sd_error,No SD card found.,,,,,,,,,Keine SD Karte gefunden.,,,,Sin tarjeta SD,Sin tarjeta SD,,,,,Pas de carte SD trouvée,,,,,,,,Kartu memori tidak ditemukan.,,,,,,,,,,,,,,,,,,,,,,Geen SD kaart gevonden.,,,,,,,Не найдена SD карта.,,,,,,,,,,,,,,,,卡不存在,,卡不存在,
share_to_qzone,Share To QZone,,,,,,,,,Teilen in QZone,,,,Compartir en QZone,Compartir en QZone,,,,,Parteger sur QZone,,,,,,,,Sebarkan di QZone,,,,,,,,,,,,,,,,,,,,,,Deel naar QZone,,,,,,,Поделиться в QZone,,,,,,,,,,,,,,,,分享到QQ空间,,分享到QQ空間,
xiaomi_bytes_unit,%1$sB,,,,,,,,,%1$sB,,,,%1$sB,%1$sB,,,,,%1$sB,,,,,,,,%1$sB,,,,,,,,,,,,,,,,,,,,,,%1$sB,,,,,,,%1$sB,,,,,,,,,,,,,,,,%1$sB,,%1$sB,
tv_timelapes_half_sec,0.5s,,,,,,,,,0.5s,,,,0.5s,0.5s,,,,,0.5s,,,,,,,,0.5s,,,,,,,,,,,,,,,,,,,,,,0.5s,,,,,,,0.5 с,,,,,,,,,,,,,,,,0.5s,,0.5s,
in_burst_capture,Bursting...,,,,,,,,,Bursting...,,,,Ráfaga...,Ráfaga...,,,,,Rafale...,,,,,,,,Bursting...,,,,,,,,,,,,,,,,,,,,,,Snelle opname...,,,,,,,Замедление...,,,,,,,,,,,,,,,,正在运动轨迹拍照中,,正在動態拍照中,
image_loading,"文件未加载完毕,不能分享",,,,,,,,,,,,,"El archivo no carga, no se puede compartir","El archivo no carga, no se puede compartir",,,,,"Le fichier n'est pas chargé, vous ne pouvez pas partager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"文件未加载完毕,不能分享",,"文件未加载完毕,不能分享",
piv_complete,Successfully captured!,,,,,,,,,Erfolgreich aufgenommen!,,,,Capturado con éxito!,Capturado con éxito!,,,,,Capture réussie,,,,,,,,Berhasil direkam!,,,,,,,,,,,,,,,,,,,,,,Opname geslaagd!,,,,,,,Удачно завершено!,,,,,,,,,,,,,,,,抓拍成功,,抓拍成功,
sepia,Sepia,,,,,,,,,Sepia,,,,Sepia,Sepia,,,,,Sépia,,,,,,,,Sepia,,,,,,,,,,,,,,,,,,,,,,Sepia,,,,,,,Сепия,,,,,,,,,,,,,,,,红晕,,紅暈,
this_app_not_installed,This application does not exist.,,,,,,,,,Diese Applikation existiert nicht.,,,,Esta app no existe,Esta app no existe,,,,,Cette application n'existe pas.,,,,,,,,Applikasi tidak tersedia.,,,,,,,,,,,,,,,,,,,,,,Deze applicatie bestaat niet.,,,,,,,Это приложение не существует.,,,,,,,,,,,,,,,,该应用没有安装！,,該應用沒有安裝！,
tv_timelapes,Time-lapse,,,,,,,,,Zeitraffer,,,,TimeLapse,TimeLapse,,,,,Time-lapse,,,,,,,,Time-lapse,,,,,,,,,,,,,,,,,,,,,,Interval opname,,,,,,,Промежуток времени,,,,,,,,,,,,,,,,延时拍照,,延時拍照,
hint_ssid,Enter Wi-Fi name,,,,,,,,,WLAN Namen eingeben,,,,Insertar nombre del Wi-Fi,Insertar nombre del Wi-Fi,,,,,Entrer le mnom du Wi-Fi,,,,,,,,Masukan nama Wi-Fi,,,,,,,,,,,,,,,,,,,,,,Netwerknaam,,,,,,,Ввести имя Wi-Fi,,,,,,,,,,,,,,,,请输入新Wi-Fi名称,,請輸入新WiFi名稱,
cube_ptr_pull_down,Pull Down,,,,,,,,,Herunterziehen,,,,Meruntuhkan,Meruntuhkan,,,,,Tirer vers le bas,,,,,,,,Herunterziehen,,,,,,,,,,,,,,,,,,,,,,Trek omlaag,,,,,,,Тянуть Вниз,,,,,,,,,,,,,,,,下拉,下拉,下拉,
network_switch_failed,"Network switch failure, please try again!",,,,,,,,,Netzwerkwechsel fehlgeschlagen. veruschen Sie es bitte erneut!,,,,"Fallo en el cambio de red, reinténtelo","Fallo en el cambio de red, reinténtelo",,,,,"Changement de réseau Wi-Fi échoué, merci de recommencer",,,,,,,,"Jaringan gagal, silahkan coba kembali !",,,,,,,,,,,,,,,,,,,,,,"Netwerk wisselen mislukt, probeer het opnieuw!",,,,,,,"Ошибка изменения соединения, пожалуйста, повторите попытку!",,,,,,,,,,,,,,,,网络切换失败，请手动切换！,,網路切換失敗，請手動切換！,
file_add_to_download_quee,Added files to the download list.,,,,,,,,,Dateien zur Downloadliste hinzugefügt.,,,,Archivos añadidos a la lista de descargas,Archivos añadidos a la lista de descargas,,,,,Ficher ajouté à la liste de téléchargement,,,,,,,,Tambahkan file ke list download.,,,,,,,,,,,,,,,,,,,,,,Bestanden toegevoegd aan de dowload lijst.,,,,,,,Файлы допавлены в список загрузок.,,,,,,,,,,,,,,,,文件已添加到下载队列中！,,文件已增加到下載列表中！,
wechatmoments,Wechat Moments,,,,,,,,,Wechat Momente,,,,Momentos Wechat,Momentos Wechat,,,,,Moments Wechat,,,,,,,,Moment Wechat,,,,,,,,,,,,,,,,,,,,,,Wechat Moments,,,,,,,Моменты в Wechat,,,,,,,,,,,,,,,,微信朋友圈,,微信朋友圈,
firmware_upgrade_failed_sd_card_remove,"""No SD card.
 Please insert SD card and try again.""",,,,,,,,,"""Keine SD KArte.
 Bitte legen Sie eine SD Karte ein und versuchen es erneut.""",,,,"""Sin tarjeta SD.
 Inserte una tarjeta SD e inténtelo de nuevo""","""Sin tarjeta SD.
 Inserte una tarjeta SD e inténtelo de nuevo""",,,,,"""Pas de carte SD
Merci d'insérer une carte SD et ré-essayer""",,,,,,,,"""Tidak ada kartu memori
 Silahkan masukan kartu memori dan coba kembali .""",,,,,,,,,,,,,,,,,,,,,,"""Geen SD kaart.
 Plaats de SD kaart en probeer opnieuw.""",,,,,,,"""Не найдена SD карта.
 Пожалуйста, установите SD карту и повторите попытку.""",,,,,,,,,,,,,,,,相机SD卡已被拔出，请插入SD卡后再升级固件。,,相機SD記憶卡已被拔出，請插入SD記憶卡後再升級韌體。,
format_sdcard_title,Format,,,,,,,,,Formatierung,,,,Formatear,Formatear,,,,,Formater,,,,,,,,Format,,,,,,,,,,,,,,,,,,,,,,Formatteren,,,,,,,Формат,,,,,,,,,,,,,,,,格式化,,格式化,
open_wifi_message,Long press Wi-Fi button on the side until the light turns blue.,,,,,,,,,Den WLAN Button seitlich lange gedrückt halten bis das Licht sich blau färbt.,,,,"Mantenga pulsado el botón Wi-Fi del lateral, hasta que la luz se vuelva azul","Mantenga pulsado el botón Wi-Fi del lateral, hasta que la luz se vuelva azul",,,,,Presser le bouton Wi-Fi et attendre que la LED bleue clignote.,,,,,,,,Tekan tombol Wi-Fi beberapa saat saampai terlihat cahaya biru “,,,,,,,,,,,,,,,,,,,,,,Formatteer,,,,,,,Долгое нажатие кнопки Wi-Fi сбоку пока не загорится синяя лампочка.,,,,,,,,,,,,,,,,按相机侧面Wi-Fi按钮，等待蓝灯闪烁,,按相機側面WiFi按鈕，等待藍燈閃爍,
setting,Settings,,,,,,,,,Einstellungen,,,,Configuración,Configuración,,,,,Paramètres,,,,,,,,Pengaturan,,,,,,,,,,,,,,,,,,,,,,Instellingen,,,,,,,Настройки,,,,,,,,,,,,,,,,设置,,設定,
setting_video_quality,Quality,,,,,,,,,Qualität,,,,Calidad,Calidad,,,,,Qualité,,,,,,,,Kualitas,,,,,,,,,,,,,,,,,,,,,,Kwaliteit,,,,,,,Качество,,,,,,,,,,,,,,,,视频质量,,影片品質,
title_activity_detail_grid_view,grid_view,,,,,,,,,grid_view,,,,grid_view,grid_view,,,,,grid_view,,,,,,,,grid_view,,,,,,,,,,,,,,,,,,,,,,grid_view,,,,,,,grid_view,,,,,,,,,,,,,,,,grid_view,,grid_view,
app_download_title,Downloading application...,,,,,,,,,Downloading App...,,,,Descargando App...,Descargando App...,,,,,Téléchargement de l'application,,,,,,,,Download applikasi.,,,,,,,,,,,,,,,,,,,,,,Applicatie downloaden...,,,,,,,Загрузка приложения...,,,,,,,,,,,,,,,,APP下载中...,,APP下載中...,
wrap_enable,Lens rectification,,,,,,,,,Linsenkorrektur,,,,Rectificación de lente,Rectificación de lente,,,,,Correction lentille,,,,,,,,Perbaiki posisi Lens,,,,,,,,,,,,,,,,,,,,,,Lens correctie,,,,,,,Установка объектива,,,,,,,,,,,,,,,,镜头畸变校正,,鏡頭畸變校正,
kakaostory_client_inavailable,KakaoStory client not exists or the version is too low,,,,,,,,,KakaoStory Kunde existiert nicht oder eine veraltete Version wird verwendet,,,,La cuenta KakaoStory no existe ó la versión está desactualizada,La cuenta KakaoStory no existe ó la versión está desactualizada,,,,,Le client KakaoStory n'existe pas ou la version est trop ancienne,,,,,,,,"KakaoStory client idak tersedia untuk versi ini, versi ini terlalu rendah",,,,,,,,,,,,,,,,,,,,,,Lens correctie,,,,,,,Такого аккаунта KakaoStory не существует или слишком низкая версия,,,,,,,,,,,,,,,,您的KakaoStory未安装或版本过低，需要安装或升级才能使用,,目前您的KakaoStory版本較舊或未安裝，需要安裝KakaoStory才能使用,
